1st_day,click_activity_evolution,click_stuVLE_evolution,date,id_student,last_day,max_nb_ressources,mean_assignments,mean_click_active_day,mean_click_active_day_10,mean_click_day,mean_click_day_10,mean_nb_ressources,min_nb_ressources,nb_active_days,nb_total_click,nb_total_click_last10D,perc_active_days,perc_assignements_late,perc_not_returned_ass,perc_ressources_last10D,perc_ressources_total,ressources_activity_evolution,ressources_stuVLE_evolution,std_assignments,std_nb_ressources,validation,final_result,_id,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region
-9.0,0.0,0.0,9.701492537313431,114017,15.0,12,65.99999999999999,34.3,0.0,13.192307692307693,0.0,7.6,3,35,343,0,1.3461538461538465,0.0,0.0,0.0,10.096153846153848,0.0,0.0,0.0,2.875181153713044,1,Pass,34,0,1,0,0,1,0,0,0,0,0,0,5,47,45,0,60,0,-29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,1.6949152542372878,0.0,9.701492537313431,114999,25.0,17,74.0,16.333333333333332,13.7,13.192307692307693,10.0,4.9523809523809526,1,36,343,100,1.3846153846153846,0.0,0.0,6.25,14.423076923076925,1.625,0.0,0.0,3.8010023740612233,1,Pass,35,0,1,0,0,1,0,0,0,0,0,0,3,65,45,0,60,0,-68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.0,0.8504672897196262,0.0,9.701492537313431,129955,26.0,14,85.0,15.125,11.8,13.961538461538465,9.1,4.625,1,36,363,91,1.3846153846153846,0.0,0.0,7.6923076923076925,16.346153846153847,5.333333333333333,0.0,0.0,3.0901315576328234,1,Withdrawn,41,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-197.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,25.57142857142857,0.0,9.701492537313431,134143,26.0,14,86.99999999999999,33.3,18.5,25.615384615384606,17.9,4.75,2,36,666,179,1.3846153846153846,0.0,0.0,6.25,14.903846153846152,6.5,0.0,0.0,3.1098316082352344,1,Distinction,43,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-96.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,1.619047619047619,0.0,9.701492537313431,135335,24.0,4,0.0,5.7,5.7,2.1923076923076925,3.4,2.5,1,36,57,34,1.3846153846153846,0.0,1.0,3.8461538461538463,3.8461538461538463,8.0,0.0,0.0,1.2692955176439846,0,Withdrawn,44,0,1,0,0,1,0,0,0,0,0,0,1,25,20,0,180,0,-29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.9934426229508196,0.0,9.701492537313431,137873,26.0,12,72.0,38.60869565217392,30.3,34.153846153846146,30.3,6.086956521739131,3,36,888,303,1.3846153846153846,0.0,0.0,4.807692307692308,12.5,0.9090909090909092,0.0,0.0,2.5210575608852017,1,Pass,46,0,1,0,0,1,0,0,0,0,0,0,2,45,45,0,60,0,-195.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,1.0277777777777777,0.0,9.701492537313431,146188,22.0,11,52.0,16.5,16.5,5.0769230769230775,3.7,5.25,1,36,132,37,1.3846153846153846,0.0,0.0,2.8846153846153846,9.134615384615383,0.6,0.0,0.0,3.494894235064305,1,Fail,52,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,1,-132.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-9.0,2.0,0.0,9.701492537313431,147793,24.0,4,52.0,5.25,5.25,0.8076923076923077,0.2,2.25,1,35,21,2,1.3461538461538465,1.0,0.0,0.4807692307692308,2.8846153846153846,1.0,0.0,0.0,1.5,1,Withdrawn,54,0,1,0,0,1,0,0,0,0,0,0,1,85,20,0,90,0,-138.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,6.0576923076923075,0.0,9.701492537313431,155550,25.0,14,75.0,27.0,32.3,17.653846153846153,31.5,5.9411764705882355,2,36,459,315,1.3846153846153846,0.0,0.0,10.096153846153848,12.5,7.0,0.0,0.0,3.630953528952384,1,Pass,57,0,1,0,0,1,0,0,0,0,0,0,2,5,45,0,420,0,-16.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,3.406779661016949,0.0,9.701492537313431,155984,19.0,15,85.0,35.06666666666667,30.7,20.23076923076923,20.1,6.133333333333334,1,36,526,201,1.3846153846153846,0.0,0.0,7.6923076923076925,13.942307692307693,2.2857142857142856,0.0,0.0,4.688384837121669,1,Withdrawn,59,0,1,0,0,1,0,0,0,0,0,0,1,75,20,0,60,0,-64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,1.5405405405405406,0.0,9.701492537313431,175932,25.0,12,75.99999999999999,30.3,28.1,23.30769230769231,17.1,5.35,1,36,606,171,1.3846153846153846,0.0,0.0,6.730769230769233,12.980769230769232,4.666666666666667,0.0,0.0,3.248886448907492,1,Pass,69,0,1,0,0,1,0,0,0,0,0,0,3,75,45,0,60,0,-92.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-7.0,0.022222222222222227,0.0,9.701492537313431,175991,17.0,11,50.99999999999999,18.8,18.8,3.6153846153846163,0.2,3.4,1,33,94,2,1.2692307692307692,0.0,0.0,0.4807692307692308,5.288461538461538,0.09090909090909093,0.0,0.0,4.33589667773576,1,Fail,70,0,1,0,0,1,0,0,0,0,0,0,2,85,20,0,180,0,-57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,0.8235294117647058,0.0,9.701492537313431,184271,23.0,14,65.0,13.481481481481481,11.4,14.0,7.0,4.037037037037037,1,36,364,70,1.3846153846153846,0.0,0.0,4.807692307692308,14.903846153846152,1.1111111111111112,0.0,0.0,3.2163223322187946,1,Pass,75,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,170,0,-74.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,0.20149253731343286,0.0,9.701492537313431,200860,24.0,16,69.0,12.0,8.2,9.23076923076923,2.7,4.4,1,36,240,27,1.3846153846153846,0.0,0.0,3.3653846153846154,13.461538461538465,0.4117647058823529,0.0,0.0,3.8168601038853365,1,Pass,83,0,1,0,0,1,0,0,0,0,0,0,1,55,45,0,60,0,-54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,0.6923076923076923,0.0,9.701492537313431,205350,26.0,29,75.0,28.782608695652176,20.1,25.461538461538463,11.7,7.086956521739131,1,36,662,117,1.3846153846153846,0.0,0.0,8.653846153846152,25.0,3.6,0.0,0.0,5.451547265587339,1,Pass,85,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,60,0,-68.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,3.08974358974359,0.0,9.701492537313431,227517,24.0,14,62.99999999999999,30.26315789473684,30.2,22.115384615384613,24.1,5.473684210526316,1,36,575,241,1.3846153846153846,0.0,0.0,9.615384615384617,12.019230769230768,20.0,0.0,0.0,4.154895653892748,1,Fail,88,0,1,0,0,1,0,0,0,0,0,0,3,47,20,0,180,0,-172.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-6.0,0.25833333333333336,0.0,9.701492537313431,229179,25.0,11,64.0,18.0,15.1,8.307692307692307,3.1,4.583333333333333,1,32,216,31,1.2307692307692308,0.0,0.0,2.8846153846153846,12.019230769230768,0.35294117647058826,0.0,0.0,3.1754264805429413,1,Pass,91,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,0,-165.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,0.7076923076923077,0.0,9.701492537313431,229361,26.0,6,80.99999999999999,8.894736842105264,9.0,6.5,4.6,2.894736842105264,1,36,169,46,1.3846153846153846,0.0,0.0,3.3653846153846154,7.211538461538463,1.75,0.0,0.0,1.2864566686188532,1,Pass,92,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-58.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16.0,154.0,0.0,9.701492537313431,236284,23.0,16,85.0,25.66666666666667,25.66666666666667,5.9230769230769225,15.4,6.5,3,26,154,154,1.0,1.0,0.0,9.134615384615383,9.134615384615383,19.0,0.0,0.0,5.0099900199501395,1,Pass,95,0,1,0,0,1,0,0,0,0,0,0,5,95,20,0,60,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-10.0,0.8345323741007195,0.0,9.701492537313431,238007,26.0,14,83.0,18.65384615384616,11.6,18.65384615384616,11.6,5.615384615384616,2,36,485,116,1.3846153846153846,0.0,0.0,5.288461538461538,19.71153846153846,0.5789473684210527,0.0,0.0,3.5561431138459336,1,Pass,96,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-151.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,0.2122905027932961,0.0,9.701492537313431,241649,19.0,15,85.0,26.63636363636364,16.2,22.538461538461537,3.8,5.909090909090909,2,36,586,38,1.3846153846153846,0.0,0.0,6.25,14.903846153846152,1.181818181818182,0.0,0.0,2.9906057820653897,1,Pass,99,0,1,0,0,1,0,0,0,0,0,0,3,95,45,0,60,0,-50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.7196969696969697,0.0,9.701492537313431,241729,24.0,13,50.99999999999999,19.166666666666668,18.7,13.269230769230768,9.5,5.6111111111111125,1,36,345,95,1.3846153846153846,0.0,0.0,6.730769230769233,13.461538461538465,1.4,0.0,0.0,3.397904005999423,1,Fail,100,0,1,0,0,1,0,0,0,0,0,0,3,65,45,0,60,0,-31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-10.0,4.916666666666667,0.0,9.701492537313431,242793,26.0,26,65.99999999999999,19.181818181818183,18.0,8.115384615384615,5.9,6.7272727272727275,1,36,211,59,1.3846153846153846,0.0,0.0,13.942307692307693,22.59615384615385,9.666666666666666,0.0,0.0,7.281358514603014,1,Pass,101,0,1,0,0,1,0,0,0,0,0,0,3,25,45,0,60,0,-36.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,1.2129629629629628,0.0,9.701492537313431,246834,26.0,12,60.0,23.117647058823533,23.8,15.115384615384615,13.1,5.117647058823528,1,36,393,131,1.3846153846153846,0.0,0.0,7.6923076923076925,12.5,4.0,0.0,0.0,3.8059550861310822,1,Pass,102,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,0.8693181818181818,0.0,9.701492537313431,248270,26.0,12,77.0,20.0,15.1,26.92307692307693,15.3,4.6571428571428575,1,36,700,153,1.3846153846153846,0.0,0.0,10.096153846153848,15.384615384615385,4.2,0.0,0.0,3.048074195704725,1,Pass,103,0,1,0,0,1,0,0,0,0,0,0,1,25,20,0,90,0,-198.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,2.1666666666666665,0.0,9.701492537313431,279572,16.0,17,79.0,22.625,20.2,13.923076923076925,6.5,5.6875,2,36,362,65,1.3846153846153846,0.0,0.0,6.730769230769233,13.942307692307693,2.8,0.0,0.0,4.686416541452541,1,Distinction,115,0,1,0,0,1,0,0,0,0,0,0,1,45,20,0,60,0,-138.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,1.3387096774193548,0.0,9.701492537313431,282821,26.0,14,60.99999999999999,44.157894736842096,44.1,32.269230769230774,33.2,6.842105263157895,2,36,839,332,1.3846153846153846,0.0,0.0,8.173076923076923,15.865384615384615,4.25,0.0,0.0,2.8918113872476545,1,Pass,119,0,1,0,0,1,0,0,0,0,0,0,2,35,45,0,60,0,-107.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,1.1774193548387095,0.0,9.701492537313431,287548,26.0,12,69.0,20.8,20.8,8.0,7.3,4.3,1,36,208,73,1.3846153846153846,1.0,0.0,6.730769230769233,9.615384615384617,4.666666666666667,0.0,0.0,3.1989581637360214,1,Pass,121,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,120,0,-52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-9.0,3.5,0.0,9.701492537313431,290757,18.0,12,75.0,21.83333333333333,21.83333333333333,5.038461538461538,7.0,5.0,1,35,131,70,1.3461538461538465,0.0,0.0,3.3653846153846154,7.6923076923076925,3.5,0.0,0.0,3.8987177379235853,1,Pass,123,0,1,0,0,1,0,0,0,0,0,0,2,35,20,0,60,0,-141.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,0.6888361045130641,0.0,9.701492537313431,291334,26.0,20,85.0,40.71875,29.0,50.115384615384606,29.0,8.46875,2,36,1303,290,1.3846153846153846,0.0,0.0,12.019230769230768,22.115384615384613,2.5,0.0,0.0,5.086252026533816,1,Distinction,124,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-132.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-7.0,1.877777777777777,0.0,9.701492537313431,294570,26.0,13,72.0,26.190476190476193,22.0,21.15384615384616,16.9,4.047619047619048,1,33,550,169,1.2692307692307692,0.0,0.0,3.8461538461538463,14.423076923076925,0.7272727272727273,0.0,0.0,2.9236311408279687,1,Pass,127,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,1.3421052631578947,0.0,9.701492537313431,302302,18.0,8,57.99999999999999,17.0,17.0,5.884615384615384,5.1,4.888888888888889,2,36,153,51,1.3846153846153846,0.0,0.0,4.326923076923077,6.730769230769233,2.25,0.0,0.0,1.7638342073763935,1,Fail,133,0,1,0,0,1,0,0,0,0,0,0,2,45,20,0,60,0,-83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-8.0,2.814814814814815,0.0,9.701492537313431,305152,19.0,9,64.0,18.5,18.5,4.269230769230768,7.6,4.0,1,34,111,76,1.3076923076923077,0.0,0.0,4.326923076923077,5.288461538461538,3.0,0.0,0.0,3.3466401061363023,1,Fail,134,0,1,0,0,1,0,0,0,0,0,0,2,75,20,0,60,0,-18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,0.8398692810457516,0.0,9.701492537313431,306897,26.0,29,72.0,31.277777777777786,20.9,43.30769230769231,25.7,6.6944444444444455,1,36,1126,257,1.3846153846153846,0.0,0.0,11.057692307692307,24.038461538461537,4.6,0.0,0.0,6.186711309362737,1,Pass,139,0,1,0,0,1,0,0,0,0,0,0,2,15,20,0,60,0,-123.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,16.5,0.0,9.701492537313431,312782,24.0,8,89.0,15.375,15.375,4.730769230769232,6.6,3.625,1,36,123,66,1.3846153846153846,0.0,0.0,4.326923076923077,6.25,9.0,0.0,0.0,2.615202805574687,1,Pass,144,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,60,0,-59.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,0.5633423180592992,0.0,9.701492537313431,319047,26.0,17,77.0,30.22580645161291,30.1,36.03846153846154,20.9,6.580645161290323,2,36,937,209,1.3846153846153846,1.0,0.0,7.211538461538463,16.826923076923073,1.5,0.0,0.0,3.766290779607853,1,Pass,146,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.7206012378426172,0.0,9.701492537313431,321942,26.0,22,81.99999999999999,80.25714285714284,81.5,108.03846153846152,81.5,9.485714285714286,2,36,2809,815,1.3846153846153846,0.0,0.0,9.615384615384617,21.15384615384616,2.8571428571428568,0.0,0.0,4.705262564227349,1,Pass,147,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-67.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,6.75,0.0,9.701492537313431,324282,26.0,10,37.99999999999999,7.625,7.625,2.3461538461538463,2.7,3.25,1,36,61,27,1.3846153846153846,0.0,0.0,3.3653846153846154,7.211538461538463,3.5,0.0,0.0,3.4121631178560534,0,Pass,150,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,120,0,-32.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-6.0,0.5634920634920635,0.0,9.701492537313431,345357,26.0,11,75.0,22.85,19.6,17.576923076923073,7.1,6.05,1,32,457,71,1.2307692307692308,0.0,0.0,4.807692307692308,9.615384615384617,1.4285714285714286,0.0,0.0,2.6650762801367187,1,Distinction,167,0,1,0,0,1,0,0,0,0,0,0,2,35,20,0,60,0,-18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.0,0.6020408163265306,0.0,9.701492537313431,346025,26.0,8,85.0,8.5,5.9,6.538461538461537,5.9,2.9,1,35,170,59,1.3461538461538465,0.0,0.0,5.769230769230767,8.173076923076923,2.4,0.0,0.0,2.074912807299318,1,Pass,168,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,120,0,-75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.8,0.0,9.701492537313431,350188,19.0,9,75.0,11.733333333333333,15.0,6.769230769230767,5.2,4.4,1,36,176,52,1.3846153846153846,0.0,0.0,4.326923076923077,8.173076923076923,1.5,0.0,0.0,2.32379000772445,1,Pass,170,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,60,0,-49.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-9.0,0.7358490566037735,0.0,9.701492537313431,364177,24.0,8,64.0,11.0,9.1,8.038461538461537,3.9,3.842105263157895,2,35,209,39,1.3461538461538465,0.0,0.0,2.8846153846153846,8.653846153846152,2.0,0.0,0.0,1.7082531003837689,1,Fail,173,0,1,0,0,1,0,0,0,0,0,0,1,75,45,0,60,0,-129.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.2461538461538461,0.0,9.701492537313431,365642,18.0,15,68.0,23.33333333333333,17.1,21.538461538461537,4.8,5.416666666666668,1,36,560,48,1.3846153846153846,0.0,0.0,4.807692307692308,15.865384615384615,1.0,0.0,0.0,3.9553669281410384,1,Pass,175,0,1,0,0,1,0,0,0,0,0,0,1,15,45,0,60,0,-52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.588477366255144,0.0,9.701492537313431,376439,26.0,21,85.99999999999999,30.551724137931036,16.4,34.07692307692308,14.3,6.448275862068965,1,36,886,143,1.3846153846153846,0.0,0.0,9.134615384615383,16.346153846153847,4.75,0.0,0.0,3.4906631266908885,1,Distinction,180,0,1,0,0,1,0,0,0,0,0,0,3,47,20,0,60,0,-87.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,0.9848484848484848,0.0,9.701492537313431,386952,26.0,14,67.0,14.772727272727273,8.0,12.5,6.5,4.181818181818182,1,36,325,65,1.3846153846153846,0.0,0.0,5.769230769230767,12.980769230769232,3.0,0.0,0.0,3.3329004047863644,1,Pass,185,0,1,0,0,1,0,0,0,0,0,0,2,75,20,0,120,0,-38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.0,0.8921568627450981,0.0,9.701492537313431,390890,25.0,7,75.0,18.11111111111111,18.3,12.538461538461535,9.1,4.833333333333333,2,35,326,91,1.3461538461538465,0.0,0.0,7.211538461538463,10.576923076923077,5.0,0.0,0.0,1.7573375583870183,1,Withdrawn,188,0,1,0,0,1,0,0,0,0,0,0,2,5,20,0,90,0,-31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-10.0,1.849462365591397,0.0,9.701492537313431,401869,22.0,10,55.0,23.842105263157894,25.6,17.423076923076927,17.2,5.894736842105262,2,36,453,172,1.3846153846153846,0.0,0.0,8.653846153846152,14.903846153846152,6.0,0.0,0.0,2.8847248442270166,1,Pass,194,0,1,0,0,1,0,0,0,0,0,0,1,85,20,0,60,0,-53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,2.2758620689655173,0.0,9.701492537313431,404804,23.0,16,52.0,25.0,21.6,14.423076923076925,13.2,6.4,1,36,375,132,1.3846153846153846,0.0,0.0,7.6923076923076925,14.423076923076925,4.0,0.0,0.0,3.8507884164897233,1,Pass,196,0,1,0,0,1,0,0,0,0,0,0,1,25,45,0,120,0,-129.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-10.0,1.0198019801980198,0.0,9.701492537313431,414117,25.0,14,80.99999999999999,11.6,14.0,8.923076923076922,10.3,3.8,1,36,232,103,1.3846153846153846,0.0,0.0,7.211538461538463,10.096153846153848,3.75,0.0,0.0,3.9815363339981418,1,Pass,199,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,120,0,-73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.0,2.02247191011236,0.0,9.701492537313431,415969,25.0,14,67.0,38.46153846153846,36.7,38.46153846153846,36.0,6.8076923076923075,1,36,1000,360,1.3846153846153846,1.0,0.0,11.057692307692307,19.71153846153846,7.666666666666668,0.0,0.0,4.391074864032548,1,Withdrawn,200,0,1,0,0,1,0,0,0,0,0,0,3,5,45,0,90,0,-60.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,0.6747967479674797,0.0,9.701492537313431,489455,26.0,18,74.0,33.25,15.3,30.69230769230769,8.3,5.333333333333333,1,36,798,83,1.3846153846153846,0.0,0.0,2.8846153846153846,15.865384615384615,0.8571428571428571,0.0,0.0,4.166811591682507,1,Pass,208,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,0,-120.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1.6206896551724137,0.0,9.701492537313431,495284,25.0,10,73.0,22.214285714285715,22.7,11.961538461538465,14.1,4.0,1,26,311,141,1.0,0.0,0.0,6.25,9.615384615384617,4.333333333333333,0.0,0.0,2.6890089681459286,1,Pass,210,0,1,0,0,1,0,0,0,0,0,0,3,85,20,0,120,0,-29.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,1.3296296296296295,0.0,9.701492537313431,544103,26.0,20,81.99999999999999,33.70967741935484,40.0,40.192307692307686,35.9,5.935483870967742,1,36,1045,359,1.3846153846153846,0.0,0.0,8.173076923076923,16.826923076923073,3.4,0.0,0.0,4.1144905222961095,1,Pass,214,0,1,0,0,1,0,0,0,0,0,0,3,45,20,0,120,0,-127.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
