1st_day,click_activity_evolution,click_stuVLE_evolution,date,id_student,last_day,max_nb_ressources,mean_assignments,mean_click_active_day,mean_click_active_day_10,mean_click_day,mean_click_day_10,mean_nb_ressources,min_nb_ressources,nb_active_days,nb_total_click,nb_total_click_last10D,perc_active_days,perc_assignements_late,perc_not_returned_ass,perc_ressources_last10D,perc_ressources_total,ressources_activity_evolution,ressources_stuVLE_evolution,std_assignments,std_nb_ressources,validation,final_result,_id,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region
-10.0,32.0,0.0,-0.3731343283582089,129955,-5.0,8,50.0,16.0,16.0,16.0,16.0,7.0,6,9,32,32,0.0,0.0,0.0,4.807692307692308,4.807692307692308,10.0,0.0,0.0,1.4142135623730951,1,Withdrawn,41,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-197.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,174.0,0.0,-0.3731343283582089,134143,-1.0,14,50.0,29.0,29.0,29.0,29.0,6.166666666666668,2,9,174,174,0.0,0.0,0.0,9.134615384615383,9.134615384615383,19.0,0.0,0.0,4.262237284181474,1,Distinction,43,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-96.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,2.0,0.0,-0.3731343283582089,135335,-10.0,1,50.0,2.0,2.0,2.0,2.0,1.0,1,9,2,2,0.0,0.0,0.0,0.4807692307692308,0.4807692307692308,1.0,0.0,0.0,0.0,1,Withdrawn,44,0,1,0,0,1,0,0,0,0,0,0,1,25,20,0,180,0,-29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,241.0,0.0,-0.3731343283582089,137873,-5.0,12,50.0,48.2,48.2,48.2,48.2,8.0,5,9,241,241,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,16.0,0.0,0.0,2.9154759474226504,1,Pass,46,0,1,0,0,1,0,0,0,0,0,0,2,45,45,0,60,0,-195.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,50.0,0.0,-0.3731343283582089,146188,-4.0,9,50.0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,5.0,1,9,50,50,0.0,0.0,0.0,4.807692307692308,4.807692307692308,10.0,0.0,0.0,4.0,1,Fail,52,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,1,-132.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-9.0,19.0,0.0,-0.3731343283582089,147793,-4.0,4,50.0,9.5,9.5,9.5,9.5,3.5,3,8,19,19,0.0,0.0,0.0,2.8846153846153846,2.8846153846153846,6.0,0.0,0.0,0.7071067811865476,1,Withdrawn,54,0,1,0,0,1,0,0,0,0,0,0,1,85,20,0,90,0,-138.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,93.0,0.0,-0.3731343283582089,155550,-4.0,7,50.0,23.25,23.25,23.25,23.25,5.75,3,9,93,93,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,16.0,0.0,0.0,1.8929694486000912,1,Pass,57,0,1,0,0,1,0,0,0,0,0,0,2,5,45,0,420,0,-16.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,250.0,0.0,-0.3731343283582089,155984,-1.0,15,50.0,41.66666666666666,41.66666666666666,41.66666666666666,41.66666666666666,6.166666666666668,2,9,250,250,0.0,0.0,0.0,8.653846153846152,8.653846153846152,18.0,0.0,0.0,5.49241901776136,1,Withdrawn,59,0,1,0,0,1,0,0,0,0,0,0,1,75,20,0,60,0,-64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,284.0,0.0,-0.3731343283582089,175932,-1.0,12,50.0,56.8,56.8,56.8,56.8,8.8,6,9,284,284,0.0,0.0,0.0,8.653846153846152,8.653846153846152,18.0,0.0,0.0,2.949576240750525,1,Pass,69,0,1,0,0,1,0,0,0,0,0,0,3,75,45,0,60,0,-92.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-7.0,2.0,0.0,-0.3731343283582089,175991,-7.0,1,50.0,2.0,2.0,2.0,2.0,1.0,1,6,2,2,0.0,0.0,0.0,0.4807692307692308,0.4807692307692308,1.0,0.0,0.0,0.0,1,Fail,70,0,1,0,0,1,0,0,0,0,0,0,2,85,20,0,180,0,-57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,98.0,0.0,-0.3731343283582089,184271,-1.0,13,50.0,10.888888888888893,10.888888888888893,10.888888888888893,10.888888888888893,3.7777777777777777,1,9,98,98,0.0,0.0,0.0,8.653846153846152,8.653846153846152,18.0,0.0,0.0,3.6324157862838935,1,Pass,75,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,170,0,-74.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,43.0,0.0,-0.3731343283582089,200860,-3.0,6,50.0,7.166666666666668,7.166666666666668,7.166666666666668,7.166666666666668,3.1666666666666665,1,9,43,43,0.0,0.0,0.0,4.326923076923077,4.326923076923077,9.0,0.0,0.0,1.834847859269718,1,Pass,83,0,1,0,0,1,0,0,0,0,0,0,1,55,45,0,60,0,-54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,249.0,0.0,-0.3731343283582089,205350,-1.0,29,50.0,41.5,41.5,41.5,41.5,10.166666666666666,1,9,249,249,0.0,0.0,0.0,18.75,18.75,39.0,0.0,0.0,9.724539406402068,1,Pass,85,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,60,0,-68.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,140.0,0.0,-0.3731343283582089,227517,-3.0,14,50.0,35.0,35.0,35.0,35.0,5.5,2,9,140,140,0.0,0.0,0.0,6.730769230769233,6.730769230769233,14.0,0.0,0.0,5.744562646538029,1,Fail,88,0,1,0,0,1,0,0,0,0,0,0,3,47,20,0,180,0,-172.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-6.0,65.0,0.0,-0.3731343283582089,229179,-3.0,6,50.0,32.5,32.5,32.5,32.5,4.0,2,5,65,65,0.0,0.0,0.0,2.8846153846153846,2.8846153846153846,6.0,0.0,0.0,2.8284271247461903,1,Pass,91,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,0,-165.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,29.0,0.0,-0.3731343283582089,229361,-2.0,2,50.0,9.666666666666666,9.666666666666666,9.666666666666666,9.666666666666666,2.0,2,9,29,29,0.0,0.0,0.0,1.4423076923076923,1.4423076923076923,3.0,0.0,0.0,0.0,1,Pass,92,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-58.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16.0,0.0,0.0,99.6268656716418,236284,242.0,25,75.5,17.853658536585368,0.0,2.7415730337078656,0.0,4.463414634146342,1,267,732,0,1.0,0.4,0.0,0.0,26.92307692307693,0.0,0.0,10.41633332799983,4.555752193521996,1,Pass,95,0,1,0,0,1,0,0,0,0,0,0,5,95,20,0,60,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-10.0,156.0,0.0,-0.3731343283582089,238007,-1.0,14,50.0,26.0,26.0,26.0,26.0,7.5,4,9,156,156,0.0,0.0,0.0,9.615384615384617,9.615384615384617,20.0,0.0,0.0,4.460941604639093,1,Pass,96,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-151.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,288.0,0.0,-0.3731343283582089,241649,-2.0,15,50.0,41.142857142857146,41.142857142857146,41.142857142857146,41.142857142857146,7.2857142857142865,3,9,288,288,0.0,0.0,0.0,8.173076923076923,8.173076923076923,17.0,0.0,0.0,4.1518785191880605,1,Pass,99,0,1,0,0,1,0,0,0,0,0,0,3,95,45,0,60,0,-50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,90.0,0.0,-0.3731343283582089,241729,-3.0,8,50.0,22.5,22.5,22.5,22.5,5.75,1,9,90,90,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,16.0,0.0,0.0,3.304037933599835,1,Fail,100,0,1,0,0,1,0,0,0,0,0,0,3,65,45,0,60,0,-31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-10.0,52.0,0.0,-0.3731343283582089,242793,-3.0,10,50.0,17.333333333333332,17.333333333333332,17.333333333333332,17.333333333333332,6.666666666666668,1,9,52,52,0.0,0.0,0.0,8.653846153846152,8.653846153846152,18.0,0.0,0.0,4.932882862316247,1,Pass,101,0,1,0,0,1,0,0,0,0,0,0,3,25,45,0,60,0,-36.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,112.0,0.0,-0.3731343283582089,246834,-5.0,12,50.0,18.666666666666668,18.666666666666668,18.666666666666668,18.666666666666668,3.6666666666666665,2,9,112,112,0.0,0.0,0.0,5.769230769230767,5.769230769230767,12.0,0.0,0.0,4.0824829046386295,1,Pass,102,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,251.0,0.0,-0.3731343283582089,248270,-1.0,10,50.0,27.88888888888889,27.88888888888889,27.88888888888889,27.88888888888889,4.111111111111111,1,9,251,251,0.0,0.0,0.0,7.211538461538463,7.211538461538463,15.0,0.0,0.0,2.713136766016618,1,Pass,103,0,1,0,0,1,0,0,0,0,0,0,1,25,20,0,90,0,-198.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,155.0,0.0,-0.3731343283582089,279572,-2.0,17,50.0,31.0,31.0,31.0,31.0,6.8,2,9,155,155,0.0,0.0,0.0,8.653846153846152,8.653846153846152,18.0,0.0,0.0,5.848076606885378,1,Distinction,115,0,1,0,0,1,0,0,0,0,0,0,1,45,20,0,60,0,-138.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,219.0,0.0,-0.3731343283582089,282821,-2.0,14,50.0,43.8,43.8,43.8,43.8,7.6,3,9,219,219,0.0,0.0,0.0,10.576923076923077,10.576923076923077,22.0,0.0,0.0,4.39317652729776,1,Pass,119,0,1,0,0,1,0,0,0,0,0,0,2,35,45,0,60,0,-107.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,51.0,0.0,-0.3731343283582089,287548,-2.0,4,50.0,25.5,25.5,25.5,25.5,4.0,4,9,51,51,0.0,0.0,0.0,3.3653846153846154,3.3653846153846154,7.0,0.0,0.0,0.0,1,Pass,121,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,120,0,-52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-9.0,1.0,0.0,-0.3731343283582089,290757,-9.0,1,50.0,1.0,1.0,1.0,1.0,1.0,1,8,1,1,0.0,0.0,0.0,0.4807692307692308,0.4807692307692308,1.0,0.0,0.0,0.0,1,Pass,123,0,1,0,0,1,0,0,0,0,0,0,2,35,20,0,60,0,-141.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,390.0,0.0,-0.3731343283582089,291334,-1.0,20,50.0,48.75,48.75,48.75,48.75,9.75,2,9,390,390,0.0,0.0,0.0,13.461538461538465,13.461538461538465,28.0,0.0,0.0,6.519202405202647,1,Distinction,124,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-132.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-7.0,157.0,0.0,-0.3731343283582089,294570,-1.0,10,50.0,31.4,31.4,31.4,31.4,5.2,2,6,157,157,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,16.0,0.0,0.0,3.420526275297413,1,Pass,127,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,34.0,0.0,-0.3731343283582089,302302,-7.0,6,50.0,17.0,17.0,17.0,17.0,4.5,3,9,34,34,0.0,0.0,0.0,2.8846153846153846,2.8846153846153846,6.0,0.0,0.0,2.1213203435596424,1,Fail,133,0,1,0,0,1,0,0,0,0,0,0,2,45,20,0,60,0,-83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-8.0,9.0,0.0,-0.3731343283582089,305152,-2.0,2,50.0,4.5,4.5,4.5,4.5,1.5,1,7,9,9,0.0,0.0,0.0,0.9615384615384616,0.9615384615384616,2.0,0.0,0.0,0.7071067811865476,1,Fail,134,0,1,0,0,1,0,0,0,0,0,0,2,75,20,0,60,0,-18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,353.0,0.0,-0.3731343283582089,306897,-1.0,29,50.0,35.3,35.3,35.3,35.3,9.4,2,9,353,353,0.0,0.0,0.0,20.673076923076927,20.673076923076927,43.0,0.0,0.0,10.46900186264192,1,Pass,139,0,1,0,0,1,0,0,0,0,0,0,2,15,20,0,60,0,-123.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,50.0,0.0,-0.3731343283582089,312782,-3.0,7,50.0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,4.666666666666667,3,9,50,50,0.0,0.0,0.0,3.8461538461538463,3.8461538461538463,8.0,0.0,0.0,2.0816659994661326,1,Pass,144,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,60,0,-59.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,272.0,0.0,-0.3731343283582089,319047,-1.0,17,50.0,34.0,34.0,34.0,34.0,6.75,2,9,272,272,0.0,0.0,0.0,12.019230769230768,12.019230769230768,25.0,0.0,0.0,5.230405611149374,1,Pass,146,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-10.0,805.0,0.0,-0.3731343283582089,321942,-1.0,22,50.0,80.5,80.5,80.5,80.5,8.4,2,9,805,805,0.0,0.0,0.0,15.384615384615385,15.384615384615385,32.0,0.0,0.0,6.5353738310146525,1,Pass,147,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-67.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,31.0,0.0,-0.3731343283582089,324282,-5.0,10,50.0,15.5,15.5,15.5,15.5,5.5,1,9,31,31,0.0,0.0,0.0,4.807692307692308,4.807692307692308,10.0,0.0,0.0,6.363961030678928,1,Pass,150,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,120,0,-32.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-6.0,160.0,0.0,-0.3731343283582089,345357,-1.0,10,50.0,26.66666666666667,26.66666666666667,26.66666666666667,26.66666666666667,6.5,3,5,160,160,0.0,0.0,0.0,5.769230769230767,5.769230769230767,12.0,0.0,0.0,2.428991560298224,1,Distinction,167,0,1,0,0,1,0,0,0,0,0,0,2,35,20,0,60,0,-18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.0,11.0,0.0,-0.3731343283582089,346025,-9.0,3,50.0,11.0,11.0,11.0,11.0,3.0,3,8,11,11,0.0,0.0,0.0,1.4423076923076923,1.4423076923076923,3.0,0.0,0.0,0.0,1,Pass,168,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,120,0,-75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,26.0,0.0,-0.3731343283582089,350188,-1.0,4,50.0,5.2,5.2,5.2,5.2,2.6,1,9,26,26,0.0,0.0,0.0,3.3653846153846154,3.3653846153846154,7.0,0.0,0.0,1.3416407864998738,1,Pass,170,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,60,0,-49.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-9.0,35.0,0.0,-0.3731343283582089,364177,-2.0,8,50.0,7.0,7.0,7.0,7.0,4.4,3,8,35,35,0.0,0.0,0.0,6.25,6.25,13.0,0.0,0.0,2.1908902300206643,1,Fail,173,0,1,0,0,1,0,0,0,0,0,0,1,75,45,0,60,0,-129.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,196.0,0.0,-0.3731343283582089,365642,-1.0,14,50.0,21.777777777777786,21.777777777777786,21.777777777777786,21.777777777777786,5.0,1,9,196,196,0.0,0.0,0.0,10.096153846153848,10.096153846153848,21.0,0.0,0.0,4.444097208657794,1,Pass,175,0,1,0,0,1,0,0,0,0,0,0,1,15,45,0,60,0,-52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,374.0,0.0,-0.3731343283582089,376439,-1.0,21,50.0,46.75,46.75,46.75,46.75,7.5,5,9,374,374,0.0,0.0,0.0,11.538461538461535,11.538461538461535,24.0,0.0,0.0,5.503245795502349,1,Distinction,180,0,1,0,0,1,0,0,0,0,0,0,3,47,20,0,60,0,-87.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,150.0,0.0,-0.3731343283582089,386952,-1.0,14,50.0,21.428571428571427,21.428571428571427,21.428571428571427,21.428571428571427,5.428571428571429,2,9,150,150,0.0,0.0,0.0,10.096153846153848,10.096153846153848,21.0,0.0,0.0,4.649628761422531,1,Pass,185,0,1,0,0,1,0,0,0,0,0,0,2,75,20,0,120,0,-38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.0,45.0,0.0,-0.3731343283582089,390890,-1.0,4,50.0,15.0,15.0,15.0,15.0,3.0,2,8,45,45,0.0,0.0,0.0,1.9230769230769231,1.9230769230769231,4.0,0.0,0.0,1.0,1,Withdrawn,188,0,1,0,0,1,0,0,0,0,0,0,2,5,20,0,90,0,-31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-10.0,131.0,0.0,-0.3731343283582089,401869,-4.0,10,50.0,32.75,32.75,32.75,32.75,8.0,4,9,131,131,0.0,0.0,0.0,8.653846153846152,8.653846153846152,18.0,0.0,0.0,2.8284271247461903,1,Pass,194,0,1,0,0,1,0,0,0,0,0,0,1,85,20,0,60,0,-53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,161.0,0.0,-0.3731343283582089,404804,-2.0,16,50.0,26.83333333333333,26.83333333333333,26.83333333333333,26.83333333333333,7.166666666666668,1,9,161,161,0.0,0.0,0.0,10.096153846153848,10.096153846153848,21.0,0.0,0.0,5.269408568963566,1,Pass,196,0,1,0,0,1,0,0,0,0,0,0,1,25,45,0,120,0,-129.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-10.0,29.0,0.0,-0.3731343283582089,414117,-1.0,9,50.0,5.8,5.8,5.8,5.8,3.0,1,9,29,29,0.0,0.0,0.0,4.326923076923077,4.326923076923077,9.0,0.0,0.0,3.4641016151377544,1,Pass,199,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,120,0,-73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.0,337.0,0.0,-0.3731343283582089,415969,-1.0,14,50.0,48.14285714285714,48.14285714285714,48.14285714285714,48.14285714285714,8.428571428571429,2,9,337,337,0.0,0.0,0.0,12.980769230769232,12.980769230769232,27.0,0.0,0.0,4.790864322059324,1,Withdrawn,200,0,1,0,0,1,0,0,0,0,0,0,3,5,45,0,90,0,-60.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,441.0,0.0,-0.3731343283582089,489455,-1.0,15,50.0,63.0,63.0,63.0,63.0,7.428571428571429,3,9,441,441,0.0,0.0,0.0,8.653846153846152,8.653846153846152,18.0,0.0,0.0,4.429339411136565,1,Pass,208,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,0,-120.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1.0,0.0,99.6268656716418,495284,259.0,10,65.0,11.551282051282053,5.3,3.3745318352059925,0.1,2.730769230769231,1,267,901,1,1.0,0.2,0.0,0.4807692307692308,27.40384615384616,1.0,0.0,8.384509526501834,1.8910113896865024,1,Pass,210,0,1,0,0,1,0,0,0,0,0,0,3,85,20,0,120,0,-29.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,288.0,0.0,-0.3731343283582089,544103,-1.0,20,50.0,28.8,28.8,28.8,28.8,5.6,2,9,288,288,0.0,0.0,0.0,10.576923076923077,10.576923076923077,22.0,0.0,0.0,5.337498373666159,1,Pass,214,0,1,0,0,1,0,0,0,0,0,0,3,45,20,0,120,0,-127.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-7.0,32.0,0.0,-0.3731343283582089,564450,-7.0,10,50.0,32.0,32.0,32.0,32.0,10.0,10,6,32,32,0.0,0.0,0.0,4.807692307692308,4.807692307692308,10.0,0.0,0.0,0.0,1,Fail,216,0,1,0,0,1,0,0,0,0,0,0,3,85,20,0,120,0,-43.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10.0,116.0,0.0,47.38805970149254,568601,123.0,10,48.2,28.70588235294117,27.1,3.84251968503937,11.6,4.941176470588236,1,127,488,116,1.0,0.3333333333333333,0.3333333333333333,2.8846153846153846,13.942307692307693,6.0,0.0,47.18403684863486,2.2212211797594046,0,Withdrawn,217,0,1,0,0,1,0,0,0,0,0,0,3,35,20,0,60,0,-30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-9.0,2.0,0.0,-0.3731343283582089,572652,-9.0,1,50.0,2.0,2.0,2.0,2.0,1.0,1,8,2,2,0.0,0.0,0.0,0.4807692307692308,0.4807692307692308,1.0,0.0,0.0,0.0,1,Pass,218,0,1,0,0,1,0,0,0,0,0,0,3,75,20,0,120,0,-158.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-4.0,106.0,0.0,-0.3731343283582089,580389,-1.0,11,50.0,35.333333333333336,35.333333333333336,35.333333333333336,35.333333333333336,7.333333333333332,5,3,106,106,0.0,0.0,0.0,6.25,6.25,13.0,0.0,0.0,3.2145502536643185,1,Pass,219,0,1,0,0,1,0,0,0,0,0,0,3,95,20,0,120,0,-22.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
