1st_day,click_activity_evolution,click_stuVLE_evolution,date,id_student,last_day,max_nb_ressources,mean_assignments,mean_click_active_day,mean_click_active_day_10,mean_click_day,mean_click_day_10,mean_nb_ressources,min_nb_ressources,nb_active_days,nb_total_click,nb_total_click_last10D,perc_active_days,perc_assignements_late,perc_not_returned_ass,perc_ressources_last10D,perc_ressources_total,ressources_activity_evolution,ressources_stuVLE_evolution,std_assignments,std_nb_ressources,validation,final_result,_id,code_presentation_2013B,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_module_AAA,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,date_registration,gender_M,region_East Anglian Region,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region
-9.0,0.0,0.0,29.85074626865672,114017,54.0,12,72.66666666666666,23.95,0.0,5.9875,0.0,5.8,1,89,479,0,1.1125,0.0,0.0,0.0,13.461538461538465,0.0,0.0,7.071067811865476,2.8946411467435915,1,Pass,34,0,1,0,0,1,0,0,0,0,0,0,5,47,45,0,60,0,-29.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,0.2073170731707317,0.0,29.85074626865672,114999,79.0,17,77.33333333333334,14.847826086956525,6.3,8.5375,1.7,4.3478260869565215,1,90,683,17,1.125,0.0,0.0,1.4423076923076923,20.673076923076927,0.5,0.0,3.5355339059327378,3.085574978324121,1,Pass,35,0,1,0,0,1,0,0,0,0,0,0,3,65,45,0,60,0,-68.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.0,2.095238095238096,0.0,29.85074626865672,129955,75.0,14,83.0,13.616666666666667,6.1,10.2125,4.4,3.75,1,90,817,44,1.125,0.0,0.0,2.8846153846153846,22.59615384615385,3.0,0.0,2.1213203435596424,2.4260241590592173,1,Withdrawn,41,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-197.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,6.178571428571429,0.0,29.85074626865672,134143,78.0,14,84.33333333333334,23.375,19.9,14.025,17.3,3.7083333333333335,1,90,1122,173,1.125,0.0,0.0,5.288461538461538,23.07692307692308,1.8333333333333333,0.0,2.8284271247461903,2.369651499050093,1,Distinction,43,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-96.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,0.275,0.0,10.820895522388058,135335,24.0,4,0.0,5.7,5.7,1.9655172413793105,1.1,2.5,1,39,57,11,1.3448275862068966,0.0,1.0,2.403846153846154,3.8461538461538463,1.25,0.0,0.0,1.2692955176439846,0,Withdrawn,44,0,1,0,0,1,0,0,0,0,0,0,1,25,20,0,180,0,-29.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,1.1732673267326732,0.0,29.85074626865672,137873,80.0,15,78.0,33.676056338028175,30.3,29.8875,23.7,5.971830985915493,1,90,2391,237,1.125,0.0,0.0,7.6923076923076925,23.07692307692308,3.2,0.0,6.363961030678928,2.8433975199997,1,Pass,46,0,1,0,0,1,0,0,0,0,0,0,2,45,45,0,60,0,-195.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,0.0,0.0,29.85074626865672,146188,60.0,11,52.66666666666667,16.6875,0.0,3.3375,0.0,5.8125,1,90,267,0,1.125,0.5,0.0,0.0,13.942307692307693,0.0,0.0,0.7071067811865476,2.83357842077234,1,Fail,52,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,1,-132.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-9.0,10.25,0.0,21.26865671641791,147793,53.0,9,17.333333333333336,19.25,19.25,2.7017543859649122,4.1,4.375,1,66,154,41,1.1578947368421053,0.5,0.5,4.326923076923077,8.173076923076923,9.0,0.0,36.76955262170047,3.1594529363709247,0,Withdrawn,54,0,1,0,0,1,0,0,0,0,0,0,1,85,20,0,90,0,-138.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,0.0,0.0,29.85074626865672,155550,64.0,14,69.0,20.892857142857142,0.0,7.3125,0.0,5.178571428571429,1,90,585,0,1.125,0.0,0.0,0.0,13.942307692307693,0.0,0.0,6.363961030678928,3.162905033978772,1,Pass,57,0,1,0,0,1,0,0,0,0,0,0,2,5,45,0,420,0,-16.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,0.06363636363636363,0.0,29.85074626865672,155984,75.0,15,78.33333333333334,23.63333333333333,15.8,8.8625,0.7,5.333333333333333,1,90,709,7,1.125,0.5,0.0,1.9230769230769231,18.269230769230766,0.4,0.0,7.071067811865476,3.8446858383231115,1,Withdrawn,59,0,1,0,0,1,0,0,0,0,0,0,1,75,20,0,60,0,-64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,1.6875,0.0,29.85074626865672,175932,79.0,12,74.0,26.11111111111111,8.4,17.625,5.4,4.425925925925926,1,90,1410,54,1.125,0.5,0.0,4.807692307692308,18.75,3.333333333333333,0.0,2.1213203435596424,2.911278341092648,1,Pass,69,0,1,0,0,1,0,0,0,0,0,0,3,75,45,0,60,0,-92.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-7.0,0.0,0.0,29.85074626865672,175991,53.0,11,35.666666666666664,12.625,0.0,1.2625,0.0,3.0,1,87,101,0,1.0875,0.5,0.0,0.0,5.769230769230767,0.0,0.0,16.263455967290593,3.3806170189140663,0,Fail,70,0,1,0,0,1,0,0,0,0,0,0,2,85,20,0,180,0,-57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,1.054054054054054,0.0,29.85074626865672,184271,78.0,14,63.0,11.153846153846152,5.6,9.0625,3.9,3.2769230769230764,1,90,725,39,1.125,0.0,0.0,1.9230769230769231,24.038461538461537,0.5714285714285714,0.0,2.1213203435596424,2.368462662702408,1,Pass,75,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,170,0,-74.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,0.5294117647058824,0.0,29.85074626865672,200860,79.0,16,61.66666666666667,8.916666666666666,3.7,4.0125,0.9,3.6944444444444446,1,90,321,9,1.125,0.0,0.0,0.9615384615384616,16.346153846153847,0.5,0.0,7.7781745930520225,3.142514411326833,1,Pass,83,0,1,0,0,1,0,0,0,0,0,0,1,55,45,0,60,0,-54.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,0.2702702702702703,0.0,29.85074626865672,205350,72.0,29,64.33333333333334,20.574468085106385,6.4,12.0875,1.0,5.404255319148937,1,90,967,10,1.125,0.0,0.0,1.4423076923076923,30.76923076923077,0.3,0.0,11.31370849898476,4.590441744718678,1,Pass,85,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,60,0,-68.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,50.0,0.0,29.85074626865672,227517,79.0,14,65.66666666666667,23.18918918918919,16.9,10.725,5.0,5.4324324324324325,1,90,858,50,1.125,0.0,0.0,6.730769230769233,20.673076923076927,14.0,0.0,2.8284271247461903,3.8625016399891563,1,Fail,88,0,1,0,0,1,0,0,0,0,0,0,3,47,20,0,180,0,-172.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
-6.0,0.5,0.0,29.85074626865672,229179,72.0,11,66.66666666666667,17.333333333333332,15.4,4.55,0.1,3.952380952380953,1,86,364,1,1.075,0.0,0.0,0.4807692307692308,14.423076923076925,1.0,0.0,2.8284271247461903,2.9576374097612184,1,Pass,91,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,0,-165.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,0.4615384615384616,0.0,29.85074626865672,229361,73.0,9,77.66666666666666,9.75609756097561,14.3,5.0,1.2,2.9512195121951224,1,90,400,12,1.125,0.0,0.0,0.9615384615384616,11.057692307692307,1.0,0.0,3.5355339059327378,1.7741366845904958,1,Pass,92,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-58.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16.0,0.0,0.0,29.85074626865672,236284,67.0,16,84.33333333333334,13.642857142857142,0.0,2.3875,0.0,4.357142857142857,1,80,191,0,1.0,0.5,0.0,0.0,9.615384615384617,0.0,0.0,0.7071067811865476,3.9342117352809036,1,Pass,95,0,1,0,0,1,0,0,0,0,0,0,5,95,20,0,60,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-10.0,1.3170731707317074,0.0,29.85074626865672,238007,77.0,14,76.33333333333333,12.233333333333333,7.1,9.175,5.4,4.05,1,90,734,54,1.125,0.0,0.0,4.326923076923077,24.038461538461537,1.8,0.0,7.071067811865476,2.9019280557377645,1,Pass,96,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-151.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,0.5542168674698795,0.0,29.85074626865672,241649,76.0,15,72.33333333333333,17.5,11.0,12.6875,4.6,4.431034482758621,1,90,1015,46,1.125,0.0,0.0,2.403846153846154,23.07692307692308,0.7142857142857143,0.0,13.435028842544405,2.7727500375475445,1,Pass,99,0,1,0,0,1,0,0,0,0,0,0,3,95,45,0,60,0,-50.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,1.5614035087719298,0.0,29.85074626865672,241729,78.0,13,53.66666666666667,15.447368421052632,11.9,7.3375,8.9,4.605263157894737,1,90,587,89,1.125,0.5,0.0,6.730769230769233,21.15384615384616,2.8,0.0,2.8284271247461903,3.4526877402364318,1,Fail,100,0,1,0,0,1,0,0,0,0,0,0,3,65,45,0,60,0,-31.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-10.0,1.0,0.0,29.85074626865672,242793,70.0,26,72.00000000000001,15.8,10.2,2.9625,0.1,5.866666666666666,1,90,237,1,1.125,0.0,0.0,0.4807692307692308,22.59615384615385,1.0,0.0,6.363961030678928,6.390469093743841,1,Pass,101,0,1,0,0,1,0,0,0,0,0,0,3,25,45,0,60,0,-36.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,0.0,0.0,29.85074626865672,246834,55.0,12,57.33333333333334,18.642857142857142,0.0,6.525,0.0,4.678571428571429,1,90,522,0,1.125,0.0,0.0,0.0,14.423076923076925,0.0,0.0,2.8284271247461903,3.3228008202426587,1,Pass,102,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-16.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,1.0285714285714285,0.0,29.85074626865672,248270,80.0,12,78.33333333333334,14.373333333333333,3.7,13.475,3.6,3.6133333333333333,1,90,1078,36,1.125,0.5,0.0,3.3653846153846154,19.230769230769234,2.333333333333333,0.0,1.4142135623730951,2.5356556449071608,1,Pass,103,0,1,0,0,1,0,0,0,0,0,0,1,25,20,0,90,0,-198.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,0.0,0.0,29.85074626865672,279572,54.0,17,81.0,23.40909090909091,0.0,6.4375,0.0,5.318181818181818,2,90,515,0,1.125,0.0,0.0,0.0,16.346153846153847,0.0,0.0,2.1213203435596424,4.190537681563794,1,Distinction,115,0,1,0,0,1,0,0,0,0,0,0,1,45,20,0,60,0,-138.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,0.07200000000000001,0.0,29.85074626865672,282821,73.0,14,55.66666666666666,29.642857142857146,18.6,15.5625,0.9,5.523809523809524,1,90,1245,9,1.125,0.5,0.0,1.9230769230769231,19.230769230769234,0.5,0.0,5.656854249492381,3.0140977312565065,1,Pass,119,0,1,0,0,1,0,0,0,0,0,0,2,35,45,0,60,0,-107.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-10.0,0.7142857142857143,0.0,29.85074626865672,287548,71.0,12,69.66666666666667,13.434782608695652,7.7,3.8625,0.5,3.0869565217391304,1,90,309,5,1.125,0.5,0.0,0.9615384615384616,14.423076923076925,1.0,0.0,0.7071067811865476,2.4292356350817403,1,Pass,121,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,120,0,-52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-9.0,0.0,0.0,29.85074626865672,290757,53.0,12,74.33333333333334,16.727272727272727,0.0,2.3,0.0,4.636363636363637,1,89,184,0,1.1125,0.0,0.0,0.0,9.134615384615383,0.0,0.0,0.7071067811865476,3.1071764440638794,1,Pass,123,0,1,0,0,1,0,0,0,0,0,0,2,35,20,0,60,0,-141.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,0.69921875,0.0,29.85074626865672,291334,80.0,21,84.33333333333334,31.15,17.9,31.15,17.9,7.525,2,90,2492,179,1.125,0.5,0.0,6.25,28.365384615384606,0.8125,0.0,0.7071067811865476,4.1764105477420586,1,Distinction,124,0,1,0,0,1,0,0,0,0,0,0,2,95,45,0,60,0,-132.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-7.0,1.8032786885245904,0.0,29.85074626865672,294570,79.0,13,78.66666666666666,21.707317073170728,17.1,11.125,11.0,3.7560975609756095,1,87,890,110,1.0875,0.0,0.0,4.807692307692308,21.634615384615387,1.6666666666666667,0.0,7.071067811865476,2.8353173350162946,1,Pass,127,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-80.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,0.0,0.0,29.85074626865672,302302,59.0,16,58.66666666666667,23.2,0.0,4.35,0.0,6.133333333333334,2,90,348,0,1.125,0.5,0.0,0.0,11.538461538461535,0.0,0.0,0.7071067811865476,4.120795115138871,1,Fail,133,0,1,0,0,1,0,0,0,0,0,0,2,45,20,0,60,0,-83.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-8.0,0.0,0.0,29.85074626865672,305152,53.0,9,21.333333333333336,14.111111111111107,0.0,1.5875,0.0,3.333333333333333,1,88,127,0,1.1,0.0,0.5,0.0,6.25,0.0,0.0,45.254833995939045,2.9580398915498085,0,Fail,134,0,1,0,0,1,0,0,0,0,0,0,2,75,20,0,60,0,-18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-10.0,2.641025641025641,0.0,29.85074626865672,306897,80.0,29,72.66666666666667,22.048192771084338,20.6,22.875,20.6,5.120481927710842,1,90,1830,206,1.125,0.0,0.0,5.769230769230767,28.84615384615385,6.0,0.0,0.7071067811865476,4.500399956105382,1,Pass,139,0,1,0,0,1,0,0,0,0,0,0,2,15,20,0,60,0,-123.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-10.0,0.8333333333333334,0.0,29.85074626865672,312782,72.0,8,65.66666666666669,9.5,5.5,2.375,0.5,2.75,1,90,190,5,1.125,0.0,0.0,1.9230769230769231,10.096153846153848,4.0,0.0,24.748737341529164,2.359192546971148,1,Pass,144,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,60,0,-59.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,1.7432432432432432,0.0,29.85074626865672,319047,79.0,17,75.66666666666667,25.823529411764717,16.6,21.95,12.9,6.044117647058822,1,90,1756,129,1.125,0.5,0.0,3.8461538461538463,23.07692307692308,1.6,0.0,1.4142135623730951,3.1406521973562365,1,Pass,146,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,60,0,-47.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.8794520547945206,0.0,29.85074626865672,321942,80.0,22,80.66666666666667,58.08235294117648,32.1,61.7125,32.1,8.635294117647058,2,90,4937,321,1.125,0.0,0.0,9.134615384615383,31.25,2.1111111111111107,0.0,1.4142135623730951,3.6379188805569314,1,Pass,147,0,1,0,0,1,0,0,0,0,0,0,3,95,60,0,60,0,-67.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
-10.0,0.16666666666666666,0.0,29.85074626865672,324282,71.0,10,51.33333333333333,5.066666666666666,2.2,0.95,0.1,2.2666666666666666,1,90,76,1,1.125,0.0,0.0,0.4807692307692308,7.6923076923076925,1.0,0.0,14.142135623730953,2.6583202716502505,1,Pass,150,0,1,0,0,1,0,0,0,0,0,0,2,95,20,0,120,0,-32.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-6.0,0.9,0.0,29.85074626865672,345357,76.0,11,71.66666666666667,17.980392156862745,13.1,11.4625,9.0,5.078431372549018,1,86,917,90,1.075,0.0,0.0,7.211538461538463,18.75,2.5,0.0,3.5355339059327378,2.7411175622720165,1,Distinction,167,0,1,0,0,1,0,0,0,0,0,0,2,35,20,0,60,0,-18.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.0,0.2,0.0,29.85074626865672,346025,72.0,9,78.33333333333334,6.690476190476191,2.3,3.5125,0.1,2.595238095238096,1,89,281,1,1.1125,0.0,0.0,0.4807692307692308,9.615384615384617,1.0,0.0,7.071067811865476,2.0369695785355293,1,Pass,168,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,120,0,-75.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.0,0.0,29.85074626865672,350188,64.0,9,75.0,10.892857142857142,0.0,3.8125,0.0,4.392857142857143,1,90,305,0,1.125,0.0,0.0,0.0,13.942307692307693,0.0,0.0,0.0,2.3466175139152434,1,Pass,170,0,1,0,0,1,0,0,0,0,0,0,3,85,45,0,60,0,-49.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-9.0,1.9642857142857144,0.0,29.85074626865672,364177,72.0,8,64.66666666666667,12.193548387096774,12.8,4.725,5.5,3.5483870967741935,2,89,378,55,1.1125,0.0,0.0,3.3653846153846154,14.423076923076925,1.4,0.0,0.7071067811865476,1.5240015240022855,1,Fail,173,0,1,0,0,1,0,0,0,0,0,0,1,75,45,0,60,0,-129.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.6410256410256411,0.0,29.85074626865672,365642,78.0,15,64.66666666666667,17.448275862068964,8.6,12.65,2.5,4.568965517241379,1,90,1012,25,1.125,0.0,0.0,2.403846153846154,22.59615384615385,1.0,0.0,3.5355339059327378,3.151786288092457,1,Pass,175,0,1,0,0,1,0,0,0,0,0,0,1,15,45,0,60,0,-52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
-10.0,0.7166666666666667,0.0,29.85074626865672,376439,80.0,21,80.0,19.19672131147541,8.1,14.6375,4.3,4.442622950819672,1,90,1171,43,1.125,0.0,0.0,1.9230769230769231,17.78846153846154,1.0,0.0,6.363961030678928,3.314234904991569,1,Distinction,180,0,1,0,0,1,0,0,0,0,0,0,3,47,20,0,60,0,-87.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
-10.0,10.75,0.0,29.85074626865672,386952,78.0,14,64.33333333333334,11.869565217391305,5.7,6.825,4.3,3.717391304347826,1,90,546,43,1.125,0.5,0.0,2.403846153846154,17.78846153846154,5.0,0.0,2.8284271247461903,2.5962626427511006,1,Pass,185,0,1,0,0,1,0,0,0,0,0,0,2,75,20,0,120,0,-38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.0,0.0,0.0,29.85074626865672,390890,69.0,7,78.33333333333334,13.387096774193544,0.0,5.1875,0.0,4.290322580645161,1,89,415,0,1.1125,0.5,0.0,0.0,12.5,0.0,0.0,3.5355339059327378,1.9696623803264148,1,Withdrawn,188,0,1,0,0,1,0,0,0,0,0,0,2,5,20,0,90,0,-31.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-10.0,0.42857142857142855,0.0,29.85074626865672,401869,72.0,10,59.66666666666666,16.102564102564102,5.6,7.85,0.3,4.435897435897437,1,90,628,3,1.125,0.0,0.0,0.9615384615384616,17.78846153846154,2.0,0.0,4.949747468305833,2.817192254662449,1,Pass,194,0,1,0,0,1,0,0,0,0,0,0,1,85,20,0,60,0,-53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,0.0,0.0,29.85074626865672,404804,59.0,16,47.33333333333334,24.277777777777786,0.0,5.4625,0.0,6.4444444444444455,1,90,437,0,1.125,0.0,0.0,0.0,16.826923076923073,0.0,0.0,4.949747468305833,3.729409702892154,0,Pass,196,0,1,0,0,1,0,0,0,0,0,0,1,25,45,0,120,0,-129.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
-10.0,0.0625,0.0,29.85074626865672,414117,78.0,14,75.0,7.7272727272727275,2.9,4.25,0.2,2.9090909090909087,1,90,340,2,1.125,0.0,0.0,0.4807692307692308,15.384615384615385,0.1111111111111111,0.0,6.363961030678928,3.1975148912734435,1,Pass,199,0,1,0,0,1,0,0,0,0,0,0,2,55,20,0,120,0,-73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.0,0.0,0.0,29.85074626865672,415969,68.0,14,57.00000000000001,32.74285714285714,0.0,14.325,0.0,6.0,1,90,1146,0,1.125,1.0,0.0,0.0,22.59615384615385,0.0,0.0,10.606601717798213,4.228753118967395,1,Withdrawn,200,0,1,0,0,1,0,0,0,0,0,0,3,5,45,0,90,0,-60.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
-10.0,2.375,0.0,29.85074626865672,489455,79.0,18,70.0,27.857142857142854,18.3,14.625,7.6,5.238095238095238,1,90,1170,76,1.125,0.0,0.0,6.25,21.15384615384616,4.333333333333333,0.0,4.242640687119285,3.4627602398250668,1,Pass,208,0,1,0,0,1,0,0,0,0,0,0,2,25,20,0,60,0,-120.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,0.25,0.0,29.85074626865672,495284,76.0,10,63.66666666666667,16.058823529411768,11.2,6.825,0.1,3.2058823529411766,1,80,546,1,1.0,0.0,0.0,0.4807692307692308,14.423076923076925,0.5,0.0,9.899494936611664,2.2800772417100243,1,Pass,210,0,1,0,0,1,0,0,0,0,0,0,3,85,20,0,120,0,-29.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
-10.0,1.2702702702702702,0.0,29.85074626865672,544103,78.0,20,80.66666666666667,22.950819672131143,8.3,17.5,4.7,4.967213114754099,1,90,1400,47,1.125,0.0,0.0,4.807692307692308,23.07692307692308,2.0,0.0,1.4142135623730951,3.502224117684619,1,Pass,214,0,1,0,0,1,0,0,0,0,0,0,3,45,20,0,120,0,-127.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-7.0,2.0,0.0,29.85074626865672,564450,77.0,10,56.66666666666667,18.2,18.2,1.1375,0.2,4.6,1,87,91,2,1.0875,0.0,0.0,0.4807692307692308,7.211538461538463,1.0,0.0,7.7781745930520225,3.781534080237808,1,Fail,216,0,1,0,0,1,0,0,0,0,0,0,3,85,20,0,120,0,-43.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
